fecha,n1,n2,n3,n4,n5,n6,n7,n8,n9,n10,n11,n12,n13,n14,n15,n16,n17,n18,n19,n20
2017-06-10,83,2,13,79,46,88,63,62,29,13,96,10,52,27,26,59,79,77,86,29
2017-06-11,46,0,74,30,56,16,81,81,87,4,99,24,30,24,26,55,23,39,65,83
2017-06-12,69,59,14,81,3,26,5,66,36,65,34,45,45,4,43,64,54,7,66,30
2017-06-13,1,15,49,31,69,24,77,28,62,79,38,4,53,99,96,22,75,34,16,66
2017-06-14,50,53,82,33,66,36,4,37,95,48,10,68,96,90,57,37,58,81,86,81
2017-06-15,45,11,56,15,6,49,65,85,78,85,76,70,1,62,12,5,15,82,74,94
2017-06-16,97,89,13,87,83,87,15,11,92,17,36,45,12,2,99,87,91,28,22,42
2017-06-17,45,0,77,99,52,38,39,9,26,50,43,54,84,22,2,3,13,57,80,88
2017-06-18,63,40,15,40,33,87,48,22,28,13,91,5,1,18,81,52,62,35,6,85
2017-06-19,19,3,57,8,9,80,49,24,34,72,6,11,61,60,97,37,6,53,63,13
2017-06-20,55,19,84,83,42,96,97,12,36,60,8,38,26,95,41,76,38,13,86,0
2017-06-21,5,36,68,34,6,31,24,0,53,11,28,64,72,26,32,24,95,19,18,44
2017-06-22,18,15,9,64,61,65,77,32,91,73,80,72,35,28,42,9,45,4,0,93
2017-06-23,68,56,34,57,89,65,60,46,34,69,98,42,39,42,42,99,70,35,37,43
2017-06-24,3,52,81,66,19,72,71,26,62,61,83,13,19,48,4,41,78,14,45,98
2017-06-25,50,49,55,18,14,67,39,28,3,84,3,74,38,59,24,15,53,69,19,43
2017-06-26,44,21,56,14,50,11,48,31,45,43,90,48,81,22,35,7,42,66,83,56
2017-06-27,64,17,3,79,16,9,93,96,61,37,83,20,42,35,91,91,65,11,48,24
2017-06-28,88,13,5,70,45,83,7,80,3,2,46,22,59,2,3,72,21,65,74,5
2017-06-29,76,26,38,8,83,56,50,96,33,89,71,92,90,99,13,79,80,64,27,96
2017-06-30,20,49,52,16,72,8,69,84,34,70,15,84,95,15,69,50,53,70,48,60
2017-07-01,23,37,86,10,59,18,84,57,40,24,43,95,50,46,74,37,42,33,15,71
2017-07-02,87,90,88,45,28,63,95,72,49,68,77,91,76,43,27,49,32,94,50,47
2017-07-03,34,63,52,12,86,35,43,20,55,70,88,5,97,70,28,20,29,87,29,46
2017-07-04,70,87,65,75,17,87,27,12,97,20,13,62,31,13,60,75,79,15,55,81
2017-07-05,16,20,0,52,19,72,96,20,64,21,1,75,43,94,53,15,44,20,87,69
2017-07-06,34,52,66,78,8,2,11,39,46,13,41,44,10,91,59,38,50,31,85,57
2017-07-07,49,91,83,81,22,15,69,46,68,76,29,28,49,27,66,74,47,72,51,71
2017-07-08,22,73,71,26,55,85,24,73,95,86,40,60,99,56,11,4,79,42,24,34
2017-07-09,75,46,86,73,97,88,25,65,2,99,26,66,84,16,84,1,44,47,37,58
2017-07-10,91,32,57,87,77,4,94,4,58,57,78,14,17,75,14,46,73,65,21,30
2017-07-11,96,44,4,21,34,99,30,2,51,8,27,99,70,5,44,17,12,58,50,74
2017-07-12,89,24,92,51,25,84,3,55,72,27,86,24,83,7,15,38,85,14,87,22
2017-07-13,45,35,11,94,43,69,57,50,61,89,69,53,64,60,43,62,44,75,96,95
2017-07-14,82,60,74,17,47,25,0,96,86,51,25,69,43,80,99,34,24,26,9,39
2017-07-15,1,11,27,15,73,10,86,22,10,1,71,25,50,11,98,12,41,85,24,26
2017-07-16,80,27,0,42,1,90,64,58,20,69,67,6,88,57,79,26,12,70,79,38
2017-07-17,2,81,20,33,62,9,7,2,91,31,66,98,66,52,52,37,59,95,78,42
2017-07-18,33,88,13,84,25,71,80,47,19,84,36,32,51,43,68,13,43,89,3,45
2017-07-19,66,88,59,82,22,35,94,88,55,47,45,5,89,81,45,27,34,12,72,55
2017-07-20,23,62,97,12,45,49,16,53,60,15,15,85,31,63,62,83,73,84,62,44
2017-07-21,39,37,41,12,42,38,3,27,75,57,80,54,85,79,9,97,1,59,79,33
2017-07-22,59,36,6,0,9,9,61,52,45,69,1,27,77,90,43,8,79,88,41,24
2017-07-23,4,59,90,67,31,64,83,47,81,39,34,58,46,97,51,38,39,54,35,72
2017-07-24,38,38,61,6,65,50,45,71,75,84,37,32,71,58,63,55,77,19,55,15
2017-07-25,40,66,49,37,88,77,52,95,42,78,16,28,33,10,50,19,63,19,12,96
2017-07-26,65,93,48,3,57,55,1,86,61,74,49,61,25,97,40,16,5,63,98,89
2017-07-27,70,99,72,33,60,7,22,41,20,95,99,37,70,40,13,33,23,32,21,11
2017-07-28,21,90,8,32,52,35,51,4,64,56,68,56,43,35,22,50,2,32,67,10
2017-07-29,6,65,39,80,93,95,42,26,60,62,62,32,6,21,15,12,92,1,60,94
2017-07-30,36,52,69,31,47,81,74,80,98,37,74,60,66,73,74,88,34,65,28,59
2017-07-31,75,79,42,50,33,16,26,91,30,97,24,72,57,69,64,70,90,56,6,27
2017-08-01,70,49,54,59,38,77,72,71,71,89,59,96,11,63,71,47,28,55,36,90
2017-08-02,35,17,57,39,9,56,53,17,59,56,77,36,24,95,56,2,82,19,78,70
2017-08-03,96,96,27,76,31,62,59,5,0,5,12,25,90,51,79,83,73,39,86,74
2017-08-04,74,90,59,52,89,45,81,5,0,52,7,97,0,71,24,96,38,2,2,55
2017-08-05,98,97,33,48,10,52,59,25,61,89,0,22,20,12,16,62,10,73,88,92
2017-08-06,66,19,8,23,96,96,38,32,51,29,97,22,36,42,12,38,85,14,58,40
2017-08-07,17,1,27,6,37,81,71,94,42,70,66,21,30,52,79,46,22,99,11,95
2017-08-08,80,83,79,20,63,75,74,27,18,32,47,57,83,76,67,26,47,33,23,1
2017-08-09,33,25,57,6,27,4,64,56,33,14,95,58,67,53,80,89,38,69,22,65
2017-08-10,39,0,95,86,29,99,31,45,85,30,45,66,13,42,30,67,13,23,71,15
2017-08-11,42,71,76,9,85,72,33,76,72,60,55,73,99,57,80,74,85,95,19,16
2017-08-12,58,44,57,79,93,41,71,19,53,2,50,54,73,64,35,0,11,97,92,32
2017-08-13,25,43,68,35,6,40,26,32,16,65,52,27,55,49,79,95,13,88,70,69
2017-08-14,37,34,0,98,60,40,54,4,17,62,51,78,65,60,81,6,69,71,27,19
2017-08-15,21,19,52,13,65,10,2,31,19,98,30,22,19,37,60,78,36,62,48,84
2017-08-16,56,28,70,82,46,98,87,19,78,60,53,51,85,61,53,4,44,90,71,5
2017-08-17,88,82,54,2,56,5,32,62,91,35,86,91,2,23,70,75,39,65,61,73
2017-08-18,71,8,15,13,93,91,79,11,57,18,36,26,82,14,64,98,68,7,90,64
2017-08-19,45,65,87,47,53,45,7,78,12,39,38,28,40,61,31,17,86,97,45,32
2017-08-20,4,3,39,93,73,34,96,42,27,42,21,88,36,65,38,90,64,48,13,90
2017-08-21,54,28,87,5,31,53,33,47,26,13,3,15,95,57,48,38,70,14,27,65
2017-08-22,47,77,89,82,18,9,16,78,91,92,29,84,53,82,54,14,7,95,42,35
2017-08-23,35,37,94,6,11,78,54,12,3,22,26,1,21,73,85,89,38,31,99,76
2017-08-24,53,25,32,51,54,1,95,57,58,21,76,73,9,59,65,83,20,87,46,9
2017-08-25,10,19,28,49,74,18,99,16,59,92,83,64,71,13,0,43,8,35,22,91
2017-08-26,88,81,71,15,4,65,64,36,47,48,23,31,41,60,95,53,73,80,11,65
2017-08-27,48,57,3,90,95,0,21,18,78,59,17,81,35,46,38,52,48,27,42,90
2017-08-28,50,91,55,76,29,79,26,1,16,2,94,99,76,10,89,74,33,50,66,2
2017-08-29,50,73,18,44,53,73,96,84,62,58,60,54,5,69,71,51,87,67,36,1
2017-08-30,5,35,46,16,18,23,78,77,38,17,11,8,39,4,33,96,50,82,12,26
2017-08-31,94,38,64,97,55,30,53,5,11,0,88,67,29,22,68,91,29,32,85,89
2017-09-01,91,29,12,43,29,88,3,63,90,97,65,94,7,35,0,98,90,2,1,36
2017-09-02,25,84,16,79,55,37,14,99,61,43,37,90,82,81,61,88,29,70,40,59
2017-09-03,99,98,51,57,89,98,77,6,32,89,76,74,66,41,40,80,29,68,72,84
2017-09-04,31,74,10,13,41,5,94,90,4,83,50,70,88,57,11,0,49,94,57,37
2017-09-05,3,91,32,70,69,25,6,38,31,70,81,22,52,4,21,76,79,77,14,55
2017-09-06,42,99,65,93,14,45,77,36,63,51,99,17,93,40,46,52,26,96,91,97
2017-09-07,99,66,45,85,2,83,49,67,37,36,3,42,40,22,24,58,31,83,11,57
2017-09-08,16,52,55,64,42,50,18,46,37,66,43,77,42,23,27,4,53,83,76,43
2017-09-09,19,86,5,39,85,39,11,26,60,15,65,43,33,24,82,39,73,44,9,44
2017-09-10,50,45,81,91,78,58,54,64,28,81,85,26,90,84,42,90,12,2,34,56
2017-09-11,35,94,25,28,63,0,72,37,97,69,5,9,8,95,68,42,20,87,20,70
2017-09-12,76,29,50,22,37,96,69,84,54,23,71,50,17,41,63,73,24,87,37,27
2017-09-13,19,80,35,48,22,68,78,33,94,3,13,58,70,25,55,31,55,65,97,45
2017-09-14,64,57,31,25,98,20,79,14,80,18,96,68,9,69,60,33,26,71,74,32
2017-09-15,87,26,6,59,10,27,50,28,21,70,54,83,58,48,26,79,19,24,84,74
2017-09-16,61,3,12,49,74,46,1,18,58,69,3,4,26,8,54,12,64,77,97,94
2017-09-17,27,2,32,70,5,35,29,21,70,65,53,91,10,14,38,65,58,7,95,30
2017-09-18,35,62,94,66,95,18,61,82,50,36,98,14,41,87,90,98,88,5,92,42
2017-09-19,65,39,81,57,84,19,18,44,0,69,29,55,7,17,62,30,21,22,21,62
2017-09-20,16,36,68,51,59,25,93,41,28,90,65,61,88,5,83,67,35,25,10,94
2017-09-21,14,25,69,71,16,81,51,84,8,4,63,15,52,1,77,89,83,95,90,44
2017-09-22,39,89,92,97,76,20,94,94,66,85,56,94,9,86,5,33,13,47,23,95
2017-09-23,55,89,27,2,77,70,54,81,84,58,96,71,67,36,0,24,76,70,33,62
2017-09-24,19,26,94,41,24,48,38,72,96,59,59,36,56,31,0,86,42,49,8,83
2017-09-25,17,41,84,45,93,20,71,97,54,69,39,75,90,70,93,58,57,30,70,88
2017-09-26,64,23,54,75,93,15,12,41,12,98,42,53,22,44,98,48,0,24,97,98
2017-09-27,21,61,7,57,12,81,93,17,46,10,33,6,26,99,4,85,7,52,45,93
2017-09-28,19,17,74,72,69,2,25,83,60,60,29,26,94,72,12,93,58,33,39,72
2017-09-29,37,57,71,19,94,35,41,69,60,44,64,90,80,82,25,41,55,4,76,32
2017-09-30,28,25,28,33,60,58,25,20,82,9,51,52,57,88,62,97,87,21,24,34
2017-10-01,39,55,23,22,38,67,68,97,20,39,96,69,59,53,7,89,62,57,53,39
2017-10-02,25,75,50,3,39,92,37,41,62,80,66,85,11,92,90,51,62,21,44,20
2017-10-03,2,98,25,59,30,37,39,33,63,96,42,97,66,60,23,6,85,57,41,81
2017-10-04,31,78,32,92,26,13,69,16,94,65,23,20,92,60,89,11,92,52,66,37
2017-10-05,5,95,99,36,94,16,15,7,39,5,39,13,73,83,68,20,76,24,75,56
2017-10-06,36,8,82,93,66,96,93,19,73,34,48,15,97,72,26,37,42,74,92,32
2017-10-07,47,59,39,50,10,16,40,91,34,24,74,94,45,0,68,41,67,27,0,34
2017-10-08,70,39,21,46,75,11,69,66,37,97,89,31,3,30,20,54,91,87,30,42
2017-10-09,3,54,6,93,86,21,69,56,80,47,19,63,8,58,21,68,82,10,40,73
2017-10-10,16,56,67,35,83,51,62,14,2,5,90,88,80,19,52,79,67,11,89,16
2017-10-11,17,90,48,37,55,98,11,75,33,11,42,54,20,40,63,57,72,83,40,42
2017-10-12,49,56,10,31,17,38,97,58,42,56,66,43,44,70,6,54,54,75,98,79
2017-10-13,50,16,58,83,93,82,18,71,88,68,68,50,63,29,8,82,94,85,33,9
2017-10-14,28,84,65,96,34,55,79,23,96,59,0,2,88,64,76,78,42,79,93,17
2017-10-15,76,30,32,41,86,2,43,68,11,79,94,9,15,97,19,7,95,89,65,55
2017-10-16,91,65,65,84,65,50,38,50,52,36,44,80,41,2,28,23,79,44,28,81
2017-10-17,1,17,82,55,77,83,94,6,79,70,20,93,40,88,60,52,15,91,55,0
2017-10-18,1,77,16,59,68,27,56,24,94,86,28,52,50,96,39,56,92,16,55,10
2017-10-19,61,36,96,41,13,83,82,69,74,26,64,3,19,93,73,23,11,94,11,25
2017-10-20,18,0,31,97,34,50,74,55,74,66,60,64,79,71,79,14,67,73,29,87
2017-10-21,30,24,86,24,41,36,89,45,69,79,62,94,80,40,95,52,2,26,62,15
2017-10-22,58,36,53,0,84,36,14,43,48,63,52,4,87,45,7,77,66,64,42,41
2017-10-23,53,5,29,98,66,41,22,74,26,16,15,72,64,6,11,63,57,68,17,72
2017-10-24,93,60,19,67,34,4,30,90,41,86,50,51,0,63,10,47,26,39,53,1
2017-10-25,28,98,5,31,32,37,68,24,46,64,32,94,97,11,34,20,18,49,56,42
2017-10-26,27,27,99,92,7,65,45,68,59,88,6,34,98,18,12,72,77,67,77,69
2017-10-27,13,60,77,86,24,12,78,25,3,82,50,32,1,3,79,48,14,35,16,11
2017-10-28,27,54,21,34,47,42,12,3,3,35,71,13,78,71,0,2,19,5,53,3
2017-10-29,80,49,72,75,50,92,99,35,12,36,22,53,37,48,76,27,53,33,78,63
2017-10-30,0,66,17,72,56,40,69,85,77,54,72,41,78,82,13,23,26,16,39,19
2017-10-31,59,10,26,66,39,42,79,98,56,7,10,96,67,75,67,17,44,79,86,23
2017-11-01,59,15,95,25,72,23,61,65,32,81,88,85,33,74,55,59,47,60,13,40
2017-11-02,17,28,12,21,78,54,2,78,90,88,82,99,58,96,94,31,86,79,77,89
2017-11-03,38,40,64,73,87,87,72,95,17,95,6,55,9,56,39,8,64,73,17,69
2017-11-04,17,13,14,59,77,59,80,59,79,97,39,14,13,59,54,18,88,95,25,20
2017-11-05,21,38,85,59,6,47,9,40,40,64,54,87,1,77,2,30,87,69,17,49
2017-11-06,72,93,63,2,49,15,4,59,77,3,78,70,75,24,39,11,23,30,31,17
2017-11-07,18,90,78,34,94,23,40,81,44,23,36,50,62,40,43,26,53,21,86,74
2017-11-08,41,74,0,34,44,46,74,96,37,35,61,28,14,96,80,95,21,1,43,93
2017-11-09,13,11,6,76,78,69,5,72,44,15,29,50,32,96,47,37,67,65,0,61
2017-11-10,24,37,70,55,36,16,50,31,91,53,86,39,82,5,29,7,3,91,71,62
2017-11-11,53,56,63,82,59,74,28,97,3,38,88,18,14,36,42,93,83,46,97,64
2017-11-12,87,24,48,2,0,70,11,54,69,3,44,68,88,29,97,84,65,39,71,81
2017-11-13,30,99,90,48,72,52,76,82,2,7,33,91,39,88,46,28,90,56,36,4
2017-11-14,11,13,36,60,30,6,26,40,99,39,8,58,91,78,83,92,63,99,3,83
2017-11-15,85,91,47,78,19,60,35,59,67,34,21,32,66,67,74,12,81,68,3,33
2017-11-16,46,36,11,20,2,9,26,81,52,42,66,54,13,22,22,59,46,38,55,97
2017-11-17,31,52,48,71,73,72,20,44,81,38,98,36,49,47,43,84,15,56,61,85
2017-11-18,60,96,87,34,85,95,25,61,28,64,9,73,41,58,2,69,49,62,31,14
2017-11-19,43,94,22,67,4,71,23,45,36,11,34,35,52,97,47,91,46,10,23,40
2017-11-20,32,86,67,57,49,39,61,12,16,30,17,67,2,16,90,99,48,49,77,3
2017-11-21,42,9,40,98,75,98,74,60,75,65,46,29,52,25,48,14,56,24,29,49
2017-11-22,16,96,44,35,2,84,62,41,24,74,94,38,13,10,0,74,98,99,78,16
2017-11-23,97,32,33,68,4,82,99,77,78,39,6,79,59,90,11,30,36,68,78,96
2017-11-24,29,49,2,25,37,59,47,36,62,82,24,34,70,77,82,20,53,90,39,42
2017-11-25,98,11,70,85,15,71,46,85,90,87,6,75,92,62,60,4,85,4,31,92
2017-11-26,94,99,47,17,48,10,87,56,40,7,40,86,70,8,15,39,10,93,65,9
2017-11-27,78,36,24,56,1,46,84,92,34,64,22,56,25,57,17,94,88,33,77,9
2017-11-28,74,28,13,67,46,53,52,5,5,60,62,4,37,61,65,82,42,54,57,31
2017-11-29,5,0,83,20,63,57,39,83,69,2,77,50,34,72,68,31,98,64,60,6
2017-11-30,27,44,63,51,76,26,70,81,76,77,88,8,69,96,57,21,99,17,33,17
2017-12-01,46,41,49,92,47,51,88,81,23,1,62,84,55,21,74,66,56,86,78,66
2017-12-02,66,66,52,46,70,61,48,12,70,64,34,35,24,96,86,56,40,73,52,97
2017-12-03,5,3,56,20,60,78,13,44,68,83,49,20,58,45,77,55,27,75,51,17
2017-12-04,56,94,70,29,71,28,54,52,24,34,94,25,80,66,53,13,20,17,58,97
2017-12-05,87,2,27,15,97,23,20,62,55,22,67,9,1,8,36,97,54,75,32,71
2017-12-06,96,35,99,63,74,25,64,51,95,90,39,94,88,59,8,16,7,10,97,21
2017-12-07,69,63,63,20,57,62,57,18,72,7,59,43,25,80,17,93,88,36,30,13
2017-12-08,91,62,3,51,8,57,50,8,81,26,54,63,96,49,91,35,85,23,70,8
2017-12-09,98,95,44,52,59,27,67,69,52,14,91,11,62,10,14,2,36,63,52,67
2017-12-10,67,14,5,62,65,55,24,81,7,63,12,65,41,71,5,55,14,68,11,7
2017-12-11,71,6,22,82,80,85,32,52,77,13,72,9,91,63,49,48,18,34,72,54
2017-12-12,52,19,69,39,18,94,50,52,98,36,94,69,63,23,5,43,1,7,59,72
2017-12-13,16,73,94,74,78,70,22,36,94,66,78,96,23,32,64,2,57,80,61,29
2017-12-14,72,14,89,10,86,49,42,50,20,45,84,80,16,67,85,81,42,4,93,39
2017-12-15,36,75,26,83,7,74,96,99,92,87,27,96,92,53,40,10,59,70,40,40
2017-12-16,57,2,95,28,14,0,85,86,9,15,44,18,73,5,54,38,46,42,15,22
2017-12-17,6,11,97,27,30,12,75,92,78,61,81,40,85,79,0,48,26,8,84,0
2017-12-18,73,98,48,37,60,80,24,25,60,93,29,37,99,17,7,58,2,18,62,65
2017-12-19,51,38,57,64,80,79,66,89,83,13,95,89,32,2,60,43,74,52,7,24
2017-12-20,88,3,73,29,45,53,25,65,69,8,37,74,72,54,77,10,11,65,69,81
2017-12-21,18,51,66,22,51,63,21,37,21,90,23,12,3,4,19,60,1,28,5,40
2017-12-22,4,60,68,73,22,86,69,5,44,76,31,38,62,5,96,17,2,0,39,88
2017-12-23,81,91,53,44,38,4,90,49,45,51,79,22,70,71,84,0,17,47,85,96
2017-12-24,59,21,18,63,21,55,83,38,37,3,25,69,36,15,10,9,65,61,51,50
2017-12-25,15,50,5,92,5,42,0,78,16,92,4,82,65,24,20,35,82,86,17,35
2017-12-26,23,12,64,34,22,86,74,77,3,91,57,50,1,89,54,82,65,79,69,92
2017-12-27,22,20,71,50,59,70,54,78,31,85,10,63,89,25,32,30,56,41,10,89
2017-12-28,20,53,59,4,9,97,66,3,79,50,7,68,49,20,87,29,28,27,76,70
2017-12-29,90,22,78,57,30,3,81,24,63,54,0,99,81,48,68,47,74,13,44,33
2017-12-30,45,45,14,97,1,1,37,62,17,53,72,9,98,33,64,11,70,84,10,12
2017-12-31,28,1,98,59,60,95,83,81,33,33,29,34,36,14,35,44,30,16,37,48
2018-01-01,72,71,20,3,30,15,39,97,18,31,72,50,4,16,93,10,63,79,26,72
2018-01-02,16,28,31,99,21,12,92,16,87,65,57,75,72,11,99,94,89,62,52,53
2018-01-03,1,49,62,65,33,47,63,42,96,70,0,2,69,41,83,17,1,38,73,97
2018-01-04,88,48,81,7,57,92,39,96,22,10,52,90,31,80,16,74,55,17,71,71
2018-01-05,51,22,13,95,65,80,69,82,16,49,66,10,14,63,86,66,3,97,13,23
2018-01-06,97,77,93,80,65,28,32,94,86,35,37,29,32,86,1,43,94,54,45,31
2018-01-07,7,22,9,12,16,30,1,95,12,38,87,10,48,84,55,21,73,68,36,4
2018-01-08,0,82,32,13,51,92,0,5,41,67,47,89,4,34,35,34,48,79,31,74
2018-01-09,14,56,37,53,10,95,90,82,89,14,50,31,88,18,21,68,8,73,26,66
2018-01-10,87,60,21,4,4,8,57,34,24,21,94,11,30,47,0,92,9,68,62,80
2018-01-11,65,76,42,48,70,56,51,20,25,35,0,41,0,56,70,56,69,0,5,69
2018-01-12,80,71,66,70,73,72,73,7,6,36,52,76,33,27,78,24,82,17,35,40
2018-01-13,29,0,23,33,31,78,4,38,3,93,79,98,91,31,69,30,88,41,37,91
2018-01-14,83,96,6,24,30,42,47,29,79,22,69,85,60,35,18,13,74,46,4,98
2018-01-15,67,84,43,95,19,18,89,89,49,12,30,75,84,34,6,66,73,42,58,98
2018-01-16,24,57,61,54,86,60,50,12,70,13,2,48,57,99,71,84,34,50,97,41
2018-01-17,80,52,22,58,21,0,23,19,37,88,38,84,55,0,18,93,60,92,31,71
2018-01-18,77,97,1,95,39,83,54,56,35,82,26,49,56,74,47,68,48,65,67,70
2018-01-19,82,54,19,67,7,21,79,43,49,98,23,1,11,24,72,77,56,25,52,1
2018-01-20,68,61,2,81,76,30,63,60,14,19,68,93,57,56,64,44,5,39,90,80
2018-01-21,92,15,50,58,20,20,78,67,64,26,50,2,12,51,30,96,47,8,1,72
2018-01-22,17,18,42,26,61,48,11,78,42,61,0,62,28,49,29,99,23,91,91,42
2018-01-23,30,38,98,61,54,3,84,8,4,27,47,89,79,19,37,78,52,17,39,62
2018-01-24,97,66,1,70,25,86,38,19,46,25,23,57,76,83,39,6,48,43,19,89
2018-01-25,97,5,79,64,26,63,12,6,99,63,25,45,95,43,90,86,34,69,66,77
2018-01-26,36,5,17,61,77,75,58,8,1,78,54,78,16,40,91,17,6,65,59,95
2018-01-27,90,74,1,48,89,43,96,65,10,50,69,6,34,71,15,34,68,77,51,95
2018-01-28,92,47,16,77,24,84,58,39,55,53,92,21,92,3,76,91,39,7,80,84
2018-01-29,33,51,80,19,62,43,17,83,32,93,56,51,42,40,81,67,77,42,26,8
2018-01-30,77,41,50,46,43,68,60,97,13,57,6,80,61,42,80,45,22,47,7,89
2018-01-31,73,76,87,79,43,11,37,93,94,76,20,19,87,14,58,37,30,67,95,77
2018-02-01,48,44,90,57,49,68,23,6,85,60,16,29,98,63,63,7,96,89,54,30
2018-02-02,69,83,78,97,63,32,49,81,26,23,72,44,81,14,33,26,69,75,45,47
2018-02-03,13,70,99,77,22,62,29,3,17,10,19,79,29,75,94,57,48,75,9,42
2018-02-04,49,83,81,84,69,53,82,87,48,98,87,51,6,22,77,11,46,60,87,84
2018-02-05,76,40,14,66,18,56,98,55,64,67,83,43,49,17,61,29,50,76,1,56
2018-02-06,17,27,3,16,98,99,71,61,77,89,51,3,70,98,25,46,36,39,72,37
2018-02-07,94,78,2,81,77,51,49,83,42,15,31,26,68,17,64,46,83,48,92,90
2018-02-08,18,68,21,82,63,29,24,42,80,79,3,30,42,58,14,33,88,47,74,48
2018-02-09,46,62,25,24,98,86,73,13,3,17,93,81,52,96,14,55,18,30,94,86
2018-02-10,10,24,59,6,55,58,29,29,22,93,38,58,30,70,10,7,74,72,26,35
2018-02-11,95,10,18,43,28,64,69,52,61,43,76,4,31,68,32,7,34,71,12,72
2018-02-12,77,63,24,80,21,90,70,5,79,50,45,42,60,72,89,27,63,68,67,49
2018-02-13,39,76,30,20,54,26,3,5,69,97,45,14,81,26,99,56,23,49,33,77
2018-02-14,10,85,76,86,89,22,52,84,37,6,29,24,87,46,68,96,29,76,2,10
2018-02-15,16,31,40,47,24,6,67,2,80,92,71,59,65,65,93,96,42,61,80,0
2018-02-16,52,65,71,36,29,18,55,91,89,35,25,78,72,50,38,12,78,61,37,91
2018-02-17,65,92,47,45,93,95,96,81,46,21,38,93,36,75,92,97,94,55,49,98
2018-02-18,21,18,96,68,53,13,51,94,60,40,55,88,91,40,60,27,45,21,53,57
2018-02-19,33,27,15,13,71,22,11,99,25,89,60,71,56,18,84,82,34,76,54,90
2018-02-20,80,4,87,96,74,11,80,64,33,88,56,85,67,28,97,57,51,40,13,68
2018-02-21,43,93,96,76,24,71,2,82,49,93,37,26,99,53,86,91,51,45,55,84
2018-02-22,96,32,73,28,61,80,88,44,36,25,13,36,87,41,31,73,21,25,93,8
2018-02-23,41,57,23,28,22,34,89,43,41,38,96,11,87,32,95,31,8,52,22,75
2018-02-24,65,68,19,70,31,99,73,59,86,58,55,23,67,37,4,81,5,67,15,43
2018-02-25,85,9,66,61,86,17,79,45,42,36,38,51,10,42,65,49,16,36,44,66
2018-02-26,90,55,67,7,95,31,35,22,8,79,24,28,18,97,78,92,86,90,47,17
2018-02-27,32,29,71,2,14,68,12,4,10,69,13,14,23,75,20,3,90,87,18,26
2018-02-28,18,71,25,93,82,58,0,88,72,78,7,70,80,95,58,50,42,70,92,59
2018-03-01,22,1,61,86,6,39,94,50,22,35,40,11,66,59,64,61,1,17,16,9
2018-03-02,73,12,66,17,11,16,50,64,81,12,61,77,31,7,15,9,88,37,52,76
2018-03-03,37,64,7,48,9,24,29,71,67,74,6,99,5,82,74,59,43,75,73,13
2018-03-04,79,7,50,64,82,46,23,49,25,52,46,78,24,19,47,5,22,35,48,26
2018-03-05,56,87,54,28,6,13,56,68,4,18,31,31,95,20,6,35,13,12,40,30
2018-03-06,9,60,50,7,86,28,96,93,43,22,83,36,16,55,48,85,72,87,73,64
2018-03-07,50,98,95,84,77,57,25,87,1,22,40,58,56,17,10,22,34,1,69,24
2018-03-08,35,33,51,85,14,34,69,4,82,96,60,95,41,41,10,3,24,47,50,21
2018-03-09,61,18,32,19,69,51,73,5,42,96,5,41,4,14,46,15,51,92,20,10
2018-03-10,82,46,88,30,62,92,17,80,63,81,17,43,12,96,6,6,89,30,59,28
2018-03-11,64,19,45,53,33,25,14,70,16,29,33,45,70,42,87,67,83,71,14,97
2018-03-12,78,57,16,17,61,41,67,37,51,18,15,7,81,55,94,74,76,50,81,94
2018-03-13,72,10,65,12,7,69,83,15,7,88,13,3,72,84,51,53,33,23,75,84
2018-03-14,32,27,26,5,28,2,78,25,69,54,83,96,36,8,74,2,22,5,89,0
2018-03-15,49,42,65,28,87,73,43,35,81,75,39,34,3,8,5,2,15,85,79,84
2018-03-16,62,62,12,69,28,51,95,87,23,73,10,2,2,17,69,36,1,98,53,39
2018-03-17,51,51,47,61,88,30,48,0,85,30,27,99,58,12,26,35,98,43,23,56
2018-03-18,40,5,86,1,89,79,7,72,77,60,57,4,5,72,10,24,49,16,78,80
2018-03-19,84,4,42,84,36,69,58,34,27,65,13,86,57,11,70,43,20,96,71,59
2018-03-20,84,54,44,18,15,43,45,73,44,59,83,99,32,90,80,6,33,21,66,55
2018-03-21,49,76,33,38,86,97,77,21,11,20,42,23,90,67,41,27,38,47,71,8
2018-03-22,84,12,26,99,19,10,63,39,9,0,7,52,23,77,85,14,33,14,28,23
2018-03-23,78,34,49,67,82,30,20,97,32,67,67,51,22,14,48,51,77,70,91,97
2018-03-24,72,7,40,60,59,18,58,34,33,83,42,52,56,56,21,59,33,65,14,99
2018-03-25,77,41,30,38,72,65,70,88,45,66,44,63,47,77,0,21,29,94,50,36
2018-03-26,40,45,86,96,84,84,19,26,59,65,20,74,19,26,30,84,73,53,81,81
2018-03-27,38,78,20,50,11,42,52,7,46,65,61,5,9,35,84,86,30,71,57,98
2018-03-28,9,54,59,30,4,5,45,69,70,18,85,37,96,11,83,90,82,80,36,71
2018-03-29,57,42,99,29,41,90,28,15,30,75,85,11,62,56,66,67,95,34,29,58
2018-03-30,42,47,6,14,93,6,59,75,1,22,37,50,34,64,22,2,0,34,36,94
2018-03-31,4,53,57,69,63,0,63,32,77,18,71,62,65,17,66,73,48,34,16,28
2018-04-01,76,40,70,74,67,67,61,51,19,84,96,46,93,99,48,72,64,23,4,45
